"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2021-08-31","AVGO","Broadcom Inc. Common Stock","NNM","4454091","4689045","1363566","3.27",,
"2021-08-31","AXP","American Express Company","NYSE","9355816","9552673","3552070","2.63",,
"2021-08-31","BA","Boeing Company","NYSE","8318339","9649887","8894501","1.00",,
"2021-08-31","BAC","Bank of America Corporation","NYSE","84378237","87698192","44508552","1.90",,
"2021-08-31","BKNG","Booking Holdings Inc. Common S","NNM","823704","808589","343504","2.40",,
"2021-08-31","BLK","Blackrock, Inc.","NYSE","1489909","1615808","372872","4.00",,
"2021-08-31","BMY","Bristol-Myers Squibb Co.","NYSE","20323806","19344302","7251226","2.80",,
"2021-08-31","BNY","BlackRock New York Municipal I","NYSE","37283","9247","40151","1.00",,
"2021-08-31","BRKA","Berkshire Hathaway Inc.","NYSE","450","376","962","1.00",,
"2021-08-31","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","10306575","10043804","3605567","2.86",,
"2021-08-31","BSX","Boston Scientific Corp.","NYSE","20004034","16806049","6245987","3.20",,
"2021-08-31","BX","Blackstone Inc.","NYSE","9618620","9380893","2644012","3.64",,
"2021-08-31","C","Citigroup Inc.","NYSE","37440299","36814941","15041712","2.49",,
"2021-08-31","CAT","Caterpillar Inc.","NYSE","7308857","9032732","2948073","2.48",,
"2021-08-31","CCZ","Comcast Holdings Corp. 2.0% Ex","NYSE","368","300","221","1.67",,
"2021-08-31","CDNS","Cadence Design Systems, Inc. C","NNM","2772890","2624373","1054748","2.63",,
"2021-08-31","CI","CIGNA Corporation","NYSE","10030444","4310524","1942582","5.16",,
"2021-08-31","CL","Colgate-Palmolive Company","NYSE","8466896","11005302","3312299","2.56",,
"2021-08-31","CMCSA","Comcast Corporation Class A Co","NNM","68484395","68301598","11547390","5.93",,
"2021-08-31","CME","CME Group Inc. Class A Common","NNM","4724352","4606041","1403702","3.37",,
"2021-08-31","CMI","Cummins Inc.","NYSE","3133303","2960398","1080916","2.90",,
"2021-08-31","COF","Capital One Financial","NYSE","4368652","5155673","2443307","1.79",,
"2021-08-31","COP","ConocoPhillips","NYSE","17092211","15841412","7204864","2.37",,
"2021-08-31","COST","Costco Wholesale Corporation C","NNM","5141691","4819174","1647121","3.12",,
"2021-08-31","CRM","salesforce.com, inc.","NYSE","15679547","15345160","7545036","2.08",,
"2021-08-31","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","11431815","10350566","5427391","2.11",,
"2021-08-31","CSCO","Cisco Systems, Inc. Common Sto","NNM","41846217","36677064","18038507","2.32",,
"2021-08-31","CSX","CSX Corporation Common Stock","NNM","18264920","21293521","7779597","2.35",,
"2021-08-31","CTAS","Cintas Corporation Common Stoc","NNM","1161256","1050391","318607","3.64",,
"2021-08-31","CVNA","Carvana Co.","NYSE","15463427","16149150","833380","18.56",,
"2021-08-31","CVS","CVS HEALTH CORPORATION","NYSE","15316469","15852500","4669484","3.28",,
"2021-08-31","CVX","Chevron Corporation","NYSE","15862486","15259412","10933042","1.45",,
"2021-08-31","D","Dominion Energy, Inc Common St","NYSE","7518050","8597372","3129367","2.40",,
"2021-08-31","DASH","DoorDash, Inc.","NYSE","10127870","12132465","3366650","3.01",,
"2021-08-31","DDOG","Datadog, Inc. Class A Common S","NNM","13108848","13405273","2465526","5.32",,
"2021-08-31","DE","Deere & Company","NYSE","2730428","2890833","1674297","1.63",,
"2021-08-31","DELL","Dell Technologies Inc.","NYSE","7358375","7647921","2025918","3.63",,
"2021-08-31","DHR","Danaher Corporation","NYSE","5858430","6249599","2149072","2.73",,
"2021-08-31","DIS","The Walt Disney Company","NYSE","21277704","18715779","7124790","2.99",,
"2021-08-31","DLR","Digital Realty Trust, Inc.","NYSE","7324885","7153523","1062930","6.89",,
"2021-08-31","DUK","Duke Energy Corporation","NYSE","6873610","7540604","2612107","2.63",,
"2021-08-31","ECL","Ecolab, Inc.","NYSE","2447480","2412367","672499","3.64",,
"2021-08-31","EMR","Emerson Electric Co.","NYSE","6456690","7442666","1861895","3.47",,
"2021-08-31","EOG","EOG Resources, Inc.","NYSE","9956124","10051962","4086398","2.44",,
"2021-08-31","EPD","Enterprise Products Partners L","NYSE","33819181","32842954","5597233","6.04",,
"2021-08-31","EQIX","Equinix, Inc. Common Stock REI","NNM","1121560","1269987","368835","3.04",,
"2021-08-31","FCX","Freeport-McMoran Inc.","NYSE","22771021","23659207","17556235","1.30",,
"2021-08-31","FDX","FedEx Corporation","NYSE","3416346","3810320","2156102","1.58",,
"2021-08-31","FTNT","Fortinet, Inc. Common Stock","NNM","1854130","2156696","853933","2.17",,
"2021-08-31","GD","General Dynamics Corporation","NYSE","2228718","2441783","669798","3.33",,
"2021-08-31","GE","General Electric Company","NYSE","10948468","10537249","7796823","1.40",,
"2021-08-31","GILD","Gilead Sciences, Inc. Common S","NNM","22450164","25704825","6273315","3.58",,
"2021-08-31","GLW","Corning Incorporated","NYSE","13890156","12643621","4484564","3.10",,
"2021-08-31","GM","General Motors Company","NYSE","20550906","23228824","18874183","1.09",,
"2021-08-31","GOOG","Alphabet Inc. Class C Capital","NNM","2439826","2589529","914088","2.67",,
"2021-08-31","GOOGL","Alphabet Inc. Class A Common S","NNM","2994031","3045395","1143818","2.62",,
"2021-08-31","GS","Goldman Sachs Group Inc.","NYSE","4450943","4578554","1972523","2.26",,
"2021-08-31","GWW","W.W. Grainger, Inc.","NYSE","954136","961318","250663","3.81",,
"2021-08-31","HCA","HCA Healthcare, Inc.","NYSE","3707847","3732468","1038291","3.57",,
"2021-08-31","HD","Home Depot, Inc.","NYSE","10740238","11669945","3699736","2.90",,
"2021-08-31","HLT","Hilton Worldwide Holdings Inc.","NYSE","8415335","7231959","1975179","4.26",,
"2021-08-31","HON","Honeywell International Inc. C","NNM","6702000","8003891","1866335","3.59",,
"2021-08-31","HOOD","Robinhood Markets, Inc. Class","NNM","21210691","18953704","12802254","1.66",,
"2021-08-31","HPE","Hewlett Packard Enterprise Com","NYSE","36514830","34942686","7204384","5.07",,
"2021-08-31","HWM","Howmet Aerospace Inc.","NYSE","7741423","6819479","2178836","3.55",,
"2021-08-31","IBKR","Interactive Brokers Group, Inc","NNM","2280805","2828939","520157","4.38",,
"2021-08-31","IBM","International Business Machine","NYSE","25087625","25600763","2899686","8.65",,
"2021-08-31","ICE","Intercontinental Exchange  Inc","NYSE","5805424","5319464","1673379","3.47",,
"2021-08-31","INTC","Intel Corporation Common Stock","NNM","58851153","54359155","19610444","3.00",,
"2021-08-31","INTU","Intuit Inc. Common Stock","NNM","1934862","2082143","1299633","1.49",,
"2021-08-31","ISRG","Intuitive Surgical, Inc. Commo","NNM","1209144","1205635","456339","2.65",,
"2021-08-31","ITW","Illinois Tool Works Inc.","NYSE","4396535","4358512","686251","6.41",,
"2021-08-31","JNJ","Johnson & Johnson","NYSE","16389601","16697897","5778103","2.84",,
"2021-08-31","JPM","JPMorgan Chase & Co.","NYSE","19822983","21798743","9140908","2.17",,
"2021-08-31","KKR","KKR & Co. Inc.","NYSE","9333320","8202650","2083703","4.48",,
"2021-08-31","KLAC","KLA Corporation Common Stock","NNM","2739528","2170641","863468","3.17",,
"2021-08-31","KMI","Kinder Morgan, Inc.","NYSE","37874684","35776907","12614436","3.00",,
"2021-08-31","KO","Coca-Cola Company","NYSE","28160082","28462020","10633969","2.65",,
"2021-08-31","LIN","Linde plc Ordinary Share","NYSE","3538866","2940926","1115982","3.17",,
"2021-08-31","LLY","Eli Lilly & Co.","NYSE","6147246","6146880","2237959","2.75",,
"2021-08-31","LMT","Lockheed Martin Corp.","NYSE","2349019","2628254","1121608","2.09",,
"2021-08-31","LOW","Lowe's Companies Inc.","NYSE","14857023","10773486","5433934","2.73",,
"2021-08-31","LRCX","Lam Research Corporation Commo","NNM","2363185","2302859","1148209","2.06",,
"2021-08-31","MA","Mastercard Incorporated","NYSE","5653562","5250638","3563020","1.59",,
"2021-08-31","MAR","Marriott International Class A","NNM","4812071","4818020","1766117","2.72",,
"2021-08-31","MCD","McDonald's Corporation","NYSE","6354593","6216413","1992259","3.19",,
"2021-08-31","MCK","McKesson Corporation","NYSE","2052290","3177977","711866","2.88",,
"2021-08-31","MCO","Moody's Corporation","NYSE","2127844","1954500","455988","4.67",,
"2021-08-31","MDLZ","Mondelez International, Inc. C","NNM","13527845","14357429","5395886","2.51",,
"2021-08-31","MDT","Medtronic plc","NYSE","10620070","10846162","4800791","2.21",,
"2021-08-31","META","Roundhill Ball Metaverse ETF","ARCA","59550","114289","168715","1.00",,
"2021-08-31","MMM","3M Company","NYSE","10649972","10966691","1948551","5.47",,
"2021-08-31","MNST","Monster Beverage Corporation","NNM","4540570","4500330","1114490","4.07",,
"2021-08-31","MO","Altria Group, Inc.","NYSE","11418709","11216083","5513448","2.07",,
"2021-08-31","MPC","MARATHON PETROLEUM CORPORATION","NYSE","17432395","15747790","5707812","3.05",,
"2021-08-31","MPWR","Monolithic Power Systems, Inc.","NNM","1003230","935281","318329","3.15",,
"2021-08-31","MRK","Merck & Co., Inc.","NYSE","27417143","26693706","7955739","3.45",,
"2021-08-31","MRVL","Marvell Technology, Inc. Commo","NNM","16556100","14926465","6542382","2.53",,
"2021-08-31","MS","Morgan Stanley","NYSE","20717362","22233715","6738025","3.07",,
"2021-08-31","MSFT","Microsoft Corporation Common S","NNM","45696881","41985444","23282489","1.96",,
"2021-08-31","MSI","Motorola Solutions, Inc. New","NYSE","2083563","1766602","727640","2.86",,
"2021-08-31","MU","Micron Technology, Inc. Common","NNM","25385564","25651463","18468453","1.37",,
"2021-08-31","NEE","Nextra Energy, Inc.","NYSE","20799041","21399789","6881185","3.02",,
"2021-08-31","NEM","Newmont Corporation","NYSE","7210226","7660228","4827614","1.49",,
"2021-08-31","NET","Cloudflare, Inc. Class A commo","NYSE","9633973","11941279","2208052","4.36",,
"2021-08-31","NFLX","Netflix, Inc. Common Stock","NNM","10187662","9411019","2898002","3.52",,
"2021-08-31","NKE","Nike, Inc.","NYSE","10664545","11538168","4341255","2.46",,
"2021-08-31","NOC","Northrop Grumman Corp.","NYSE","1516383","1836955","567311","2.67",,
"2021-08-31","NOW","SERVICENOW, INC.","NYSE","3682730","3972552","958651","3.84",,
"2021-08-31","NSC","Norfolk Southern Corp.","NYSE","3050431","3207457","1088055","2.80",,
"2021-08-31","NVDA","NVIDIA Corporation Common Stoc","NNM","24041114","26935275","36827973","1.00",,
"2021-08-31","ORCL","Oracle Corp","NYSE","33299003","35741564","7129257","4.67",,
"2021-08-31","ORLY","O'Reilly Automotive, Inc. Comm","NNM","962717","938389","348679","2.76",,
"2021-08-31","PANW","PALO ALTO NETWORKS, INC","NYSE","5947406","4882883","2435184","2.44",,
"2021-08-31","PCAR","PACCAR Inc. Common Stock","NNM","6002882","3487348","1917847","3.13",,
"2021-08-31","PEP","PepsiCo, Inc. Common Stock","NNM","9287931","8805082","3659156","2.54",,
"2021-08-31","PFE","Pfizer Inc.","NYSE","58674931","61418532","50250117","1.17",,
"2021-08-31","PG","Procter & Gamble Company","NYSE","17472019","16425890","5647038","3.09",,
"2021-08-31","PGR","Progressive Corporation","NYSE","10999347","11122525","2641077","4.16",,
"2021-08-31","PH","Parker-Hannifin Corporation","NYSE","972938","1183622","975537","1.00",,
"2021-08-31","PLD","PROLOGIS, INC.","NYSE","9486645","10132901","2213596","4.29",,
"2021-08-31","PLTR","Palantir Technologies Inc. Cla","NYSE","61405734","56349484","54719888","1.12",,
"2021-08-31","PM","Philip Morris International In","NYSE","7888443","7983749","2768365","2.85",,
"2021-08-31","PNC","PNC Financial Services Group","NYSE","4933867","5649377","1402570","3.52",,
"2021-08-31","PSX","PHILLIPS 66","NYSE","7646673","8658552","3288421","2.33",,
"2021-08-31","PWR","Quanta Services, Inc.","NYSE","2860762","2542293","828129","3.45",,
"2021-08-31","QCOM","QUALCOMM Incorporated Common S","NNM","12590656","15499903","6560503","1.92",,
"2021-08-31","RCL","Royal Caribbean Group","NYSE","14770436","15502012","3719674","3.97",,
"2021-08-31","REGN","Regeneron Pharmaceuticals, Inc","NNM","1361400","1413372","929241","1.47",,
"2021-08-31","ROST","Ross Stores, Inc. Common Stock","NNM","3114948","4086984","2205246","1.41",,
"2021-08-31","RSG","Republic Services Inc.","NYSE","2358483","2118753","911715","2.59",,
"2021-08-31","RTX","Raytheon Technologies Corporat","NYSE","15245930","14598154","3897431","3.91",,
"2021-08-31","SBUX","Starbucks Corporation Common S","NNM","9382422","8102453","4575228","2.05",,
"2021-08-31","SCCO","Southern Copper Corporation","NYSE","4023414","4938016","876356","4.59",,
"2021-08-31","SCHW","The Charles Schwab Corporation","NYSE","14368744","15724039","5069146","2.83",,
"2021-08-31","SHW","The Sherwin-Williams Company","NYSE","2674480","3090261","769922","3.47",,
"2021-08-31","SNOW","Snowflake Inc.","NYSE","10930450","11858117","6202616","1.76",,
"2021-08-31","SNPS","Synopsys, Inc. Common Stock","NNM","1577777","1545297","882106","1.79",,
"2021-08-31","SO","The Southern Company","NYSE","11460662","11559641","4169899","2.75",,
"2021-08-31","SPCX","The SPAC and New Issue ETF","ARCA","263552","261900","29459","8.95",,
"2021-08-31","SPG","Simon Property Group, Inc.","NYSE","12912035","13696529","1796546","7.19",,
"2021-08-31","SPGI","S&P Global Inc.","NYSE","16947156","17813411","1043724","16.24",,
"2021-08-31","SYK","Stryker Corporation","NYSE","3412146","2935948","1193538","2.86",,
"2021-08-31","T","AT&T Inc.","NYSE","109503649","108450881","29403650","3.72",,
"2021-08-31","TDG","TransDigm Group Incorporated","NYSE","1995735","2112954","195242","10.22",,
"2021-08-31","TFC","Truist Financial Corporation","NYSE","11444964","13375284","3435591","3.33",,
"2021-08-31","TGT","Target Corporation","NYSE","8853933","8119576","3970158","2.23",,
"2021-08-31","TJX","TJX Companies, Inc. (The)","NYSE","9902928","9946299","7534989","1.31",,
"2021-08-31","TMO","Thermo Fisher Scientific, Inc.","NYSE","2686268","2833514","961834","2.79",,
"2021-08-31","TMUS","T-Mobile US, Inc. Common Stock","NNM","9709194","11971612","4002347","2.43",,
"2021-08-31","TRV","The Travelers Companies, Inc.","NYSE","4384511","4383580","920841","4.76",,
"2021-08-31","TSLA","Tesla, Inc. Common Stock","NNM","27432219","26828057","17361855","1.58",,
"2021-08-31","TXN","Texas Instruments Incorporated","NNM","13559643","14021338","3285243","4.13",,
"2021-08-31","UBER","Uber Technologies, Inc.","NYSE","79553204","75657299","23843292","3.34",,
"2021-08-31","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","6393679","6541612","2312913","2.76",,
"2021-08-31","UNP","Union Pacific Corp.","NYSE","5942200","6713543","2500587","2.38",,
"2021-08-31","UPS","United Parcel Service, Inc. Cl","NYSE","7967120","9242617","2288128","3.48",,
"2021-08-31","URI","United Rentals, Inc.","NYSE","1405129","1555848","440118","3.19",,
"2021-08-31","USB","U.S. Bancorp","NYSE","12751847","12776726","4244191","3.00",,
"2021-08-31","V","VISA Inc.","NYSE","25104183","27246335","6293306","3.99",,
"2021-08-31","VLO","Valero Energy Corporation","NYSE","12255141","12245878","3824105","3.20",,
"2021-08-31","VRT","Vertiv Holdings Co Class A Com","NYSE","13055325","13984836","1352954","9.65",,
"2021-08-31","VRTX","Vertex Pharmaceuticals Incorpo","NNM","4829182","5038756","1449640","3.33",,
"2021-08-31","VZ","Verizon Communications","NYSE","55649827","50816502","13654015","4.08",,
"2021-08-31","WDC","Western Digital Corporation Co","NNM","8048364","7940690","5121288","1.57",,
"2021-08-31","WELL","Welltower Inc.","NYSE","11633377","11840336","1732874","6.71",,
"2021-08-31","WFC","Wells Fargo & Co.","NYSE","47384692","50700845","22627467","2.09",,
"2021-08-31","WM","Waste Management, Inc.","NYSE","3829692","3675068","1213486","3.16",,
"2021-08-31","WMB","Williams Companies Inc.","NYSE","20366536","24984418","7162365","2.84",,
"2021-08-31","WMT","Walmart Inc.","NYSE","17335005","17695173","8725283","1.99",,
"2021-08-31","XOM","Exxon Mobil Corporation","NYSE","41211862","36367546","18718236","2.20",,
"2021-09-30","AAPL","Apple Inc. Common Stock","NNM","101107412","100926641","85267103","1.19",,
"2021-09-30","ABBV","ABBVIE INC.","NYSE","13666689","12990796","7006122","1.95",,
"2021-09-30","ABNB","Airbnb, Inc. Class A Common St","NNM","14697513","14648428","6227731","2.36",,
"2021-09-30","ABT","Abbott Laboratories","NYSE","11216661","11048897","5358120","2.09",,
"2021-09-30","ADBE","Adobe Inc. Common Stock","NNM","4396178","4569864","3327001","1.32",,
"2021-09-30","ADI","Analog Devices, Inc. Common St","NNM","8893768","12309675","5387811","1.65",,
"2021-09-30","ADP","Automatic Data Processing, Inc","NNM","4324205","3854195","1415124","3.06",,
"2021-09-30","AEP","American Electric Power Compan","NNM","7086567","7525431","3394475","2.09",,
"2021-09-30","AFL","Aflac Inc.","NYSE","15058183","15210650","3509036","4.29",,
"2021-09-30","AJG","Arthur J. Gallagher & Co.","NYSE","2593810","1875963","1077628","2.41",,
"2021-09-30","ALL","The Allstate Corporation","NYSE","4610525","5747486","1583243","2.91",,
"2021-09-30","AMAT","Applied Materials, Inc. Common","NNM","11464553","11754022","7778228","1.47",,
"2021-09-30","AMD","Advanced Micro Devices, Inc. C","NNM","62455085","62659363","44807397","1.39",,
"2021-09-30","AMGN","Amgen Inc. Common Stock","NNM","11076656","11628921","2687779","4.12",,
"2021-09-30","AMT","American Tower Corporation","NYSE","3979721","4424294","1836118","2.17",,
"2021-09-30","AMZN","Amazon.com, Inc. Common Stock","NNM","4962116","5330390","3170421","1.57",,
"2021-09-30","ANET","Arista Networks","NYSE","1384936","1489643","443133","3.13",,
"2021-09-30","AON","Aon plc Class A","NYSE","7989703","9779286","1216403","6.57",,
"2021-09-30","APD","Air Products & Chemicals, Inc.","NYSE","2030473","2291017","1001545","2.03",,
"2021-09-30","APH","Amphenol Corporation","NYSE","6370831","5342927","2907940","2.19",,
"2021-09-30","APO","Apollo Global Management, Inc.","NYSE","21020102","20267693","2650966","7.93",,
"2021-09-30","APP","Applovin Corporation Class A C","NNM","5638547","6241890","1032531","5.46",,
"2021-09-30","AVGO","Broadcom Inc. Common Stock","NNM","4548419","4171483","1900202","2.39",,
"2021-09-30","AXP","American Express Company","NYSE","8282978","9244669","3876763","2.14",,
"2021-09-30","BA","Boeing Company","NYSE","8098555","8875003","9580119","1.00",,
"2021-09-30","BAC","Bank of America Corporation","NYSE","78228067","77934210","52618454","1.49",,
"2021-09-30","BKNG","Booking Holdings Inc. Common S","NNM","909411","798620","316965","2.87",,
"2021-09-30","BLK","Blackrock, Inc.","NYSE","1738732","1604733","629745","2.76",,
"2021-09-30","BMY","Bristol-Myers Squibb Co.","NYSE","19908999","20985264","11667089","1.71",,
"2021-09-30","BNY","BlackRock New York Municipal I","NYSE","69165","18612","32496","2.13",,
"2021-09-30","BRKA","Berkshire Hathaway Inc.","NYSE","461","492","1134","1.00",,
"2021-09-30","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","9806677","10192703","5608409","1.75",,
"2021-09-30","BSX","Boston Scientific Corp.","NYSE","23792792","20542585","6423870","3.70",,
"2021-09-30","BX","Blackstone Inc.","NYSE","10002649","9542106","5801621","1.72",,
"2021-09-30","C","Citigroup Inc.","NYSE","35654916","34376316","22091355","1.61",,
"2021-09-30","CAT","Caterpillar Inc.","NYSE","8007868","7153342","4367004","1.83",,
"2021-09-30","CCZ","Comcast Holdings Corp. 2.0% Ex","NYSE","1244","153","528","2.36",,
"2021-09-30","CDNS","Cadence Design Systems, Inc. C","NNM","2508671","2633919","1177211","2.13",,
"2021-09-30","CI","CIGNA Corporation","NYSE","6516930","8891150","2165137","3.01",,
"2021-09-30","CL","Colgate-Palmolive Company","NYSE","8045386","8276141","4021518","2.00",,
"2021-09-30","CMCSA","Comcast Corporation Class A Co","NNM","72998824","68187401","17004850","4.29",,
"2021-09-30","CME","CME Group Inc. Class A Common","NNM","4582851","4294089","1534537","2.99",,
"2021-09-30","CMI","Cummins Inc.","NYSE","2558889","2831785","1077405","2.38",,
"2021-09-30","COF","Capital One Financial","NYSE","4837849","4491130","2970045","1.63",,
"2021-09-30","COP","ConocoPhillips","NYSE","21295901","18474058","12738803","1.67",,
"2021-09-30","COST","Costco Wholesale Corporation C","NNM","4947073","5248620","2242166","2.21",,
"2021-09-30","CRM","salesforce.com, inc.","NYSE","15043557","14886806","7290943","2.06",,
"2021-09-30","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","11482786","11522766","2997913","3.83",,
"2021-09-30","CSCO","Cisco Systems, Inc. Common Sto","NNM","36609536","42256223","19642304","1.86",,
"2021-09-30","CSX","CSX Corporation Common Stock","NNM","27019191","21773850","12648903","2.14",,
"2021-09-30","CTAS","Cintas Corporation Common Stoc","NNM","1030746","1324839","450561","2.29",,
"2021-09-30","CVNA","Carvana Co.","NYSE","13785376","15269243","1197212","11.51",,
"2021-09-30","CVS","CVS HEALTH CORPORATION","NYSE","14142639","14818577","5122072","2.76",,
"2021-09-30","CVX","Chevron Corporation","NYSE","18779524","17552466","12622179","1.49",,
"2021-09-30","D","Dominion Energy, Inc Common St","NYSE","7185113","7357224","3855918","1.86",,
"2021-09-30","DASH","DoorDash, Inc.","NYSE","12307436","11745258","3966906","3.10",,
"2021-09-30","DDOG","Datadog, Inc. Class A Common S","NNM","13128879","12995250","2589212","5.07",,
"2021-09-30","DE","Deere & Company","NYSE","1777818","2700214","2183010","1.00",,
"2021-09-30","DELL","Dell Technologies Inc.","NYSE","10363024","8709807","3225039","3.21",,
"2021-09-30","DHR","Danaher Corporation","NYSE","5265683","5499741","2380888","2.21",,
"2021-09-30","DIS","The Walt Disney Company","NYSE","24712945","23395958","10188827","2.43",,
"2021-09-30","DLR","Digital Realty Trust, Inc.","NYSE","10638023","11197819","1595219","6.67",,
"2021-09-30","DUK","Duke Energy Corporation","NYSE","6511434","7146030","3493368","1.86",,
"2021-09-30","ECL","Ecolab, Inc.","NYSE","2178305","3009761","1048567","2.08",,
"2021-09-30","EMR","Emerson Electric Co.","NYSE","7079710","6308035","2602461","2.72",,
"2021-09-30","EOG","EOG Resources, Inc.","NYSE","10295363","9802197","5088468","2.02",,
"2021-09-30","EPD","Enterprise Products Partners L","NYSE","33220775","34131571","8678376","3.83",,
"2021-09-30","EQIX","Equinix, Inc. Common Stock REI","NNM","1593057","1204367","830767","1.92",,
"2021-09-30","FCX","Freeport-McMoran Inc.","NYSE","30864125","23146686","26342361","1.17",,
"2021-09-30","FDX","FedEx Corporation","NYSE","5158236","3145216","5387465","1.00",,
"2021-09-30","FTNT","Fortinet, Inc. Common Stock","NNM","2124484","2128225","956371","2.22",,
"2021-09-30","GD","General Dynamics Corporation","NYSE","2216934","2450810","934563","2.37",,
"2021-09-30","GE","General Electric Company","NYSE","13030967","11522153","9904748","1.32",,
"2021-09-30","GILD","Gilead Sciences, Inc. Common S","NNM","24277331","20896352","6526736","3.72",,
"2021-09-30","GLW","Corning Incorporated","NYSE","13204548","14598516","4979420","2.65",,
"2021-09-30","GM","General Motors Company","NYSE","27017433","23377204","17606226","1.53",,
"2021-09-30","GOOG","Alphabet Inc. Class C Capital","NNM","1772283","2636694","1407450","1.26",,
"2021-09-30","GOOGL","Alphabet Inc. Class A Common S","NNM","2776429","2745696","1619222","1.71",,
"2021-09-30","GS","Goldman Sachs Group Inc.","NYSE","4443587","3843517","2750896","1.62",,
"2021-09-30","GWW","W.W. Grainger, Inc.","NYSE","746170","862849","229305","3.25",,
"2021-09-30","HCA","HCA Healthcare, Inc.","NYSE","2959760","3575649","1945086","1.52",,
"2021-09-30","HD","Home Depot, Inc.","NYSE","10185625","11397770","3419063","2.98",,
"2021-09-30","HLT","Hilton Worldwide Holdings Inc.","NYSE","7355294","7756810","2011227","3.66",,
"2021-09-30","HON","Honeywell International Inc. C","NNM","5962449","6273967","2709606","2.20",,
"2021-09-30","HOOD","Robinhood Markets, Inc. Class","NNM","22782020","22874324","6385357","3.57",,
"2021-09-30","HPE","Hewlett Packard Enterprise Com","NYSE","34563549","36812114","11541722","2.99",,
"2021-09-30","HWM","Howmet Aerospace Inc.","NYSE","9493053","7746331","3082491","3.08",,
"2021-09-30","IBKR","Interactive Brokers Group, Inc","NNM","2776145","2808003","970953","2.86",,
"2021-09-30","IBM","International Business Machine","NYSE","25805221","25464346","3992983","6.46",,
"2021-09-30","ICE","Intercontinental Exchange  Inc","NYSE","5132353","4368966","2598241","1.98",,
"2021-09-30","INTC","Intel Corporation Common Stock","NNM","58948195","61506679","21387976","2.76",,
"2021-09-30","INTU","Intuit Inc. Common Stock","NNM","1629954","1868361","1236457","1.32",,
"2021-09-30","ISRG","Intuitive Surgical, Inc. Commo","NNM","1011382","1321967","574501","1.76",,
"2021-09-30","ITW","Illinois Tool Works Inc.","NYSE","5290269","4826132","1059714","4.99",,
"2021-09-30","JNJ","Johnson & Johnson","NYSE","16340137","17266346","6660104","2.45",,
"2021-09-30","JPM","JPMorgan Chase & Co.","NYSE","18755321","18798139","12957932","1.45",,
"2021-09-30","KKR","KKR & Co. Inc.","NYSE","7899167","11235799","4441821","1.78",,
"2021-09-30","KLAC","KLA Corporation Common Stock","NNM","2651182","2904351","1208777","2.19",,
"2021-09-30","KMI","Kinder Morgan, Inc.","NYSE","37227847","33866502","14992088","2.48",,
"2021-09-30","KO","Coca-Cola Company","NYSE","33833500","27505339","17725800","1.91",,
"2021-09-30","LIN","Linde plc Ordinary Share","NYSE","2902456","3251890","1886950","1.54",,
"2021-09-30","LLY","Eli Lilly & Co.","NYSE","6410580","5749848","2966089","2.16",,
"2021-09-30","LMT","Lockheed Martin Corp.","NYSE","2356675","2450124","1508212","1.56",,
"2021-09-30","LOW","Lowe's Companies Inc.","NYSE","8563851","11395284","3410961","2.51",,
"2021-09-30","LRCX","Lam Research Corporation Commo","NNM","2219298","2275260","1364961","1.63",,
"2021-09-30","MA","Mastercard Incorporated","NYSE","5473013","5615529","3834602","1.43",,
"2021-09-30","MAR","Marriott International Class A","NNM","4831156","4047763","2047038","2.36",,
"2021-09-30","MCD","McDonald's Corporation","NYSE","6778487","6886224","3078700","2.20",,
"2021-09-30","MCK","McKesson Corporation","NYSE","2361338","2398556","830173","2.84",,
"2021-09-30","MCO","Moody's Corporation","NYSE","2262986","2270561","573879","3.94",,
"2021-09-30","MDLZ","Mondelez International, Inc. C","NNM","15409048","13257941","8213324","1.88",,
"2021-09-30","MDT","Medtronic plc","NYSE","8479470","8778743","3982901","2.13",,
"2021-09-30","META","Roundhill Ball Metaverse ETF","ARCA","107566","173405","186033","1.00",,
"2021-09-30","MMM","3M Company","NYSE","10788602","11585487","3285811","3.28",,
"2021-09-30","MNST","Monster Beverage Corporation","NNM","4876319","4132343","1733639","2.81",,
"2021-09-30","MO","Altria Group, Inc.","NYSE","13844264","13790614","7628982","1.81",,
"2021-09-30","MPC","MARATHON PETROLEUM CORPORATION","NYSE","20605661","18412856","5967799","3.45",,
"2021-09-30","MPWR","Monolithic Power Systems, Inc.","NNM","739034","871849","382266","1.93",,
"2021-09-30","MRK","Merck & Co., Inc.","NYSE","22562337","28180728","15959385","1.41",,
"2021-09-30","MRVL","Marvell Technology, Inc. Commo","NNM","13892849","13972128","5285805","2.63",,
"2021-09-30","MS","Morgan Stanley","NYSE","15537664","19016612","10478500","1.48",,
"2021-09-30","MSFT","Microsoft Corporation Common S","NNM","47171313","44204519","27897852","1.69",,
"2021-09-30","MSI","Motorola Solutions, Inc. New","NYSE","2176080","2028825","700911","3.10",,
"2021-09-30","MU","Micron Technology, Inc. Common","NNM","20209759","27314594","20189507","1.00",,
